pd,race_eth,age,male,dismissal,st_id,loc2
bds,Black,22,1,NA,131,nostrand ave and fulton st a c station
bds,Black,27,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,29,1,NA,131,nostrand ave and fulton st a c station
bds,Black,30,0,NA,131,nostrand ave and fulton st a c station
bds,Black,43,1,NA,131,nostrand ave and fulton st a c station
bds,Black,23,0,NA,131,nostrand ave and fulton st a c station
bds,Black,50,1,NA,130,nostrand ave 3 line
bds,Black,29,1,NA,131,nostrand ave and fulton st a c station
bds,Black,43,1,NA,131,nostrand ave and fulton st a c station
bds,Black,17,1,NA,131,nostrand ave and fulton st a c station
bds,Black,44,1,NA,131,nostrand ave and fulton st a c station
bds,Black,38,1,NA,131,nostrand ave and fulton st a c station
bds,Black,25,1,NA,131,nostrand ave and fulton st a c station
bds,Black,25,1,NA,131,nostrand ave and fulton st a c station
bds,Black,34,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,21,1,NA,131,nostrand ave and fulton st a c station
bds,Black,22,1,NA,131,nostrand ave and fulton st a c station
bds,Black,33,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,17,1,NA,131,nostrand ave and fulton st a c station
bds,Black,19,1,NA,131,nostrand ave and fulton st a c station
bds,Black,29,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,49,1,NA,131,nostrand ave and fulton st a c station
bds,Black,31,1,NA,131,nostrand ave and fulton st a c station
bds,Black,53,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,17,1,NA,131,nostrand ave and fulton st a c station
bds,Black,24,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,19,1,NA,130,nostrand ave 3 line
bds,Black,50,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,29,1,NA,131,nostrand ave and fulton st a c station
bds,Black,18,0,NA,156,winthrop street station 2 5 line
bds,Black,56,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,37,1,NA,131,nostrand ave and fulton st a c station
bds,Black,35,1,NA,131,nostrand ave and fulton st a c station
bds,Black,24,1,NA,131,nostrand ave and fulton st a c station
bds,Black,21,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,28,1,NA,131,nostrand ave and fulton st a c station
bds,Black,18,1,NA,78,flatbush av-brooklyn college station
bds,Black,22,1,NA,131,nostrand ave and fulton st a c station
bds,Non-Hispanic White,31,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,44,1,NA,63,cleveland st j subway
bds,Non-Hispanic White,18,0,NA,129,norwood ave j z line
bds,Black,19,1,NA,129,norwood ave j z line
bds,Hispanic,35,1,NA,129,norwood ave j z line
bds,NA,20,1,NA,129,norwood ave j z line
bds,Hispanic,50,1,NA,129,norwood ave j z line
bds,Black,52,1,NA,129,norwood ave j z line
bds,Hispanic,48,1,NA,129,norwood ave j z line
bds,Black,54,1,NA,129,norwood ave j z line
bds,Hispanic,36,1,NA,129,norwood ave j z line
bds,Black,17,1,NA,129,norwood ave j z line
bds,Hispanic,50,1,NA,141,rockaway ave c line
bds,Black,45,1,NA,138,prospect park subway station b q s lines
bds,Hispanic,21,1,NA,117,myrtle av and broadway station
bds,Black,22,1,NA,78,flatbush av-brooklyn college station
bds,Black,19,1,NA,124,747 new lots ave
bds,Black,20,0,NA,70,utica ave and eastern parkway
bds,Black,21,1,NA,70,utica ave and eastern parkway
bds,Black,19,0,NA,66,coney island-stillwell ave
bds,Hispanic,37,0,NA,66,coney island-stillwell ave
bds,Non-Hispanic White,34,1,NA,66,coney island-stillwell ave
bds,Black,32,1,NA,66,coney island-stillwell ave
bds,Black,43,1,NA,98,hoyt-schermerhorn a c g line
bds,Hispanic,30,1,NA,135,pennsylvania ave 3 line station
bds,Hispanic,39,1,NA,135,pennsylvania ave 3 line station
bds,Non-Hispanic White,29,1,NA,100,jefferson st l line station
bds,Hispanic,44,1,NA,99,jay st - metrotech
bds,Hispanic,18,0,NA,111,livonia ave l line
bds,Black,20,1,NA,70,utica ave and eastern parkway
bds,Black,18,1,NA,70,utica ave and eastern parkway
bds,Black,18,1,NA,70,utica ave and eastern parkway
bds,Black,16,1,NA,70,utica ave and eastern parkway
bds,Black,19,1,NA,66,coney island-stillwell ave
bds,Black,43,0,NA,66,coney island-stillwell ave
bds,Black,16,1,NA,66,coney island-stillwell ave
bds,Black,17,1,NA,66,coney island-stillwell ave
bds,Black,23,1,NA,96,high street - brooklyn bridge station
bds,Black,22,1,NA,91,grant ave a line
bds,Black,21,1,NA,135,pennsylvania ave 3 line station
bds,Hispanic,50,1,NA,156,winthrop street station 2 5 line
bds,Hispanic,32,1,NA,128,newkirk plaza b q line
bds,Non-Hispanic White,24,1,NA,88,graham ave l line
bds,Black,33,1,NA,88,graham ave l line
bds,Black,20,1,NA,79,flushing ave g line station
bds,Black,28,1,NA,101,junius st 3 line
bds,Black,37,1,NA,136,president st 2 5 line
bds,Non-Hispanic White,57,1,NA,142,saratoga ave 3 line
bds,Hispanic,23,1,NA,102,kings highway b q line
bds,Black,29,1,NA,147,sutter avenue station l line
bds,Black,18,1,NA,147,sutter avenue station l line
bds,Hispanic,40,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,22,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Non-Hispanic White,26,1,NA,91,grant ave a line
bds,Hispanic,55,1,NA,119,myrtle - wyckoff avs station
bds,Black,23,1,NA,64,clinton - washington avs station
bds,Black,24,1,NA,150,utica ave and fulton st
bds,Black,20,0,NA,139,fulton st and ralph ave
bds,Black,30,1,NA,131,nostrand ave and fulton st a c station
bds,Black,18,1,NA,106,kingston - throop avs
bds,Hispanic,33,1,NA,106,kingston - throop avs
bds,Black,45,0,NA,97,hoyt st 2 3
bds,Hispanic,48,1,NA,85,franklin ave c subway s subway
bds,Black,38,0,NA,64,clinton - washington avs station
bds,Non-Hispanic White,25,1,NA,143,sheepshead bay b q line
bds,Black,39,0,NA,117,myrtle av and broadway station
bds,Hispanic,50,1,NA,114,marcy ave j m z line
bds,Hispanic,32,1,NA,112,broadway and lorimer st j m station
bds,Black,39,0,NA,80,flushing ave j line m line station
bds,Black,33,1,NA,80,flushing ave j line m line station
bds,Black,50,1,NA,80,flushing ave j line m line station
bds,Black,27,1,NA,80,flushing ave j line m line station
bds,Black,17,1,NA,48,beverley rd q subway
bds,Black,31,1,NA,44,bedford ave l station
bds,Hispanic,21,1,NA,44,bedford ave l station
bds,Black,43,1,NA,36,1523 Avenue U
bds,Hispanic,27,1,NA,24,9 ave and new utrecht ave
bds,Black,21,1,NA,13,53 st r subway
bds,Hispanic,24,1,NA,13,53 st r subway
bds,Black,30,1,NA,127,newkirk ave 2 5 station
bds,Black,22,1,NA,78,flatbush av-brooklyn college station
bds,Black,21,1,NA,78,flatbush av-brooklyn college station
bds,Black,59,1,NA,131,nostrand ave and fulton st a c station
bds,Black,22,1,NA,140,rockaway ave 3 line
bds,Black,21,1,NA,151,van siclen av 3 line
bds,Black,32,1,NA,101,junius st 3 line
bds,Black,24,0,NA,101,junius st 3 line
bds,Black,45,1,NA,101,junius st 3 line
bds,Hispanic,16,1,NA,101,junius st 3 line
bds,Black,21,1,NA,101,junius st 3 line
bds,Black,19,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,18,0,NA,54,canarsie rockaway pkwy
bds,Black,35,0,NA,54,canarsie rockaway pkwy
bds,Black,17,1,NA,87,gates av j subway z subway
bds,Non-Hispanic White,33,1,NA,131,nostrand ave and fulton st a c station
bds,Non-Hispanic White,32,1,NA,131,nostrand ave and fulton st a c station
bds,Black,23,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,26,1,NA,112,broadway and lorimer st j m station
bds,Hispanic,22,1,NA,114,marcy ave j m z line
bds,Black,23,1,NA,112,broadway and lorimer st j m station
bds,Black,26,1,NA,112,broadway and lorimer st j m station
bds,Hispanic,26,1,NA,46,bergen st 2 subway 3 subway
bds,Non-Hispanic White,25,0,NA,27,atlantic ave barclays center station
bds,Hispanic,39,1,NA,152,van siclen av a c station
bds,Black,36,1,NA,131,nostrand ave and fulton st a c station
bds,Hispanic,50,1,NA,98,hoyt-schermerhorn a c g line
bds,Black,37,1,NA,129,norwood ave j z line
bds,Black,22,1,NA,127,newkirk ave 2 5 station
bds,Black,23,1,NA,127,newkirk ave 2 5 station
bds,Black,22,1,NA,128,newkirk plaza b q line
bds,Black,32,1,NA,128,newkirk plaza b q line
bds,Black,71,1,NA,128,newkirk plaza b q line
bds,Black,52,0,NA,128,newkirk plaza b q line
bds,Black,17,1,NA,127,newkirk ave 2 5 station
bds,Black,25,1,NA,128,newkirk plaza b q line
bds,Black,26,1,NA,128,newkirk plaza b q line
bds,Other,16,0,NA,126,new utrecht av n subway/62 st d subway
bds,Hispanic,23,1,NA,81,fort hamilton pkwy d line
bds,Black,20,1,NA,125,new lots ave l line
bds,Black,23,1,NA,124,747 new lots ave
bds,Black,17,1,NA,124,747 new lots ave
bds,Black,53,1,NA,125,new lots ave l line
bds,Black,16,1,NA,125,new lots ave l line
bds,Black,28,1,NA,125,new lots ave l line
bds,Black,17,1,NA,125,new lots ave l line
bds,Black,18,1,NA,125,new lots ave l line
bds,Black,23,1,NA,124,747 new lots ave
bds,Black,18,0,NA,124,747 new lots ave
bds,Black,42,1,NA,124,747 new lots ave
bds,Black,39,0,NA,125,new lots ave l line
bds,Hispanic,20,1,NA,125,new lots ave l line
bds,Black,49,1,NA,124,747 new lots ave
bds,Black,25,1,NA,124,747 new lots ave
bds,Black,16,0,NA,124,747 new lots ave
bds,Black,19,1,NA,125,new lots ave l line
bds,Black,29,1,NA,124,747 new lots ave
bds,Hispanic,48,1,NA,124,747 new lots ave
bds,Black,56,1,NA,124,747 new lots ave
bds,Black,28,1,NA,125,new lots ave l line
bds,Black,26,1,NA,125,new lots ave l line
bds,Black,26,1,NA,125,new lots ave l line
bds,Black,27,1,NA,124,747 new lots ave
bds,Black,33,1,NA,124,747 new lots ave
bds,Black,53,1,NA,125,new lots ave l line
bds,Black,25,1,NA,125,new lots ave l line
bds,Black,20,1,NA,124,747 new lots ave
bds,Black,0,1,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,21,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,18,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,34,1,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,28,1,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,21,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,21,0,NA,123,nevins st 2 3 4 5 lines
bds,Black,21,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,47,0,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,43,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,35,1,NA,123,nevins st 2 3 4 5 lines
bds,Non-Hispanic White,36,0,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,23,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,43,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,54,1,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,16,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,21,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,43,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,27,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,27,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,45,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,20,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,24,1,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,32,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,34,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,54,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,24,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,19,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,34,1,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,49,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,18,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,18,0,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,17,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,30,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,47,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,20,1,NA,123,nevins st 2 3 4 5 lines
bds,Non-Hispanic White,45,1,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,33,1,NA,123,nevins st 2 3 4 5 lines
bds,Hispanic,24,0,NA,121,neck rd q subway
bds,Black,32,1,NA,54,canarsie rockaway pkwy
bds,Hispanic,47,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,32,1,NA,101,junius st 3 line
bds,Black,35,0,NA,150,utica ave and fulton st
bds,Black,43,1,NA,108,kosciuszko st j subway
bds,NA,0,1,NA,88,graham ave l line
bds,Black,29,1,NA,70,utica ave and eastern parkway
bds,Hispanic,35,1,NA,100,jefferson st l line station
bds,Black,23,1,NA,99,jay st - metrotech
bds,Black,31,1,NA,99,jay st - metrotech
bds,Hispanic,52,1,NA,99,jay st - metrotech
bds,Hispanic,28,1,NA,99,jay st - metrotech
bds,Hispanic,41,0,NA,99,jay st - metrotech
bds,Black,17,1,NA,111,livonia ave l line
bds,Black,23,1,NA,125,new lots ave l line
bds,Black,57,1,NA,140,rockaway ave 3 line
bds,Black,23,1,NA,70,utica ave and eastern parkway
bds,Black,33,1,NA,148,sutter av - rutland rd 3 line
bds,Black,22,0,NA,148,sutter av - rutland rd 3 line
bds,Black,27,1,NA,66,coney island-stillwell ave
bds,Hispanic,22,1,NA,66,coney island-stillwell ave
bds,Non-Hispanic White,17,1,NA,66,coney island-stillwell ave
bds,Black,29,1,NA,66,coney island-stillwell ave
bds,Black,20,1,NA,66,coney island-stillwell ave
bds,Black,24,1,NA,38,bay 50 st d subway
bds,Non-Hispanic White,19,1,NA,66,coney island-stillwell ave
bds,Black,54,1,NA,52,broadway junction station
bds,Non-Hispanic White,48,1,NA,145,smith-9 sts f subway g subway
bds,Black,21,0,NA,98,hoyt-schermerhorn a c g line
bds,Black,21,1,NA,98,hoyt-schermerhorn a c g line
bds,Black,27,1,NA,131,nostrand ave and fulton st a c station
bds,Black,19,1,NA,101,junius st 3 line
bds,Hispanic,16,0,NA,144,shepherd ave c line
bds,Black,24,1,NA,144,shepherd ave c line
bds,Black,30,1,NA,144,shepherd ave c line
bds,Black,59,1,NA,91,grant ave a line
bds,Black,24,1,NA,91,grant ave a line
bds,Hispanic,49,1,NA,77,euclid av a subway a subway
bds,Black,18,1,NA,27,atlantic ave barclays center station
bds,Black,19,0,NA,78,flatbush av-brooklyn college station
bds,Black,35,1,NA,127,newkirk ave 2 5 station
bds,Black,33,1,NA,127,newkirk ave 2 5 station
bds,Black,40,1,NA,131,nostrand ave and fulton st a c station
bds,Non-Hispanic White,57,1,NA,85,franklin ave c subway s subway
bds,Non-Hispanic White,48,1,NA,131,nostrand ave and fulton st a c station
bds,Black,22,1,NA,78,flatbush av-brooklyn college station
bds,Black,46,1,NA,156,winthrop street station 2 5 line
bds,Non-Hispanic White,57,0,NA,126,new utrecht av n subway/62 st d subway
bds,Non-Hispanic White,27,1,NA,113,metropolitan and lorimer g l station
bds,Non-Hispanic White,24,1,NA,113,metropolitan and lorimer g l station
bds,Black,20,1,NA,88,graham ave l line
bds,Hispanic,21,1,NA,118,myrtle - willoughby avs g line
bds,Hispanic,26,1,NA,118,myrtle - willoughby avs g line
bds,Hispanic,38,1,NA,124,747 new lots ave
bds,Black,30,1,NA,151,van siclen av 3 line
bds,Black,18,0,NA,142,saratoga ave 3 line
bds,Black,19,1,NA,101,junius st 3 line
bds,Black,0,1,NA,101,junius st 3 line
bds,Black,25,0,NA,101,junius st 3 line
bds,Hispanic,25,1,NA,45,bedford - nostrand avs g line
bds,Black,18,1,NA,62,classon av g subway
bds,Black,21,0,NA,101,junius st 3 line
bds,Black,19,0,NA,101,junius st 3 line
bds,Black,18,1,NA,101,junius st 3 line
bds,Black,32,1,NA,101,junius st 3 line
bds,Hispanic,40,0,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,33,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,22,1,NA,93,halsey street j subway
bds,Black,23,1,NA,54,canarsie rockaway pkwy
bds,Black,23,1,NA,54,canarsie rockaway pkwy
bds,Black,27,1,NA,54,canarsie rockaway pkwy
bds,Black,58,1,NA,54,canarsie rockaway pkwy
bds,Black,24,1,NA,119,myrtle - wyckoff avs station
bds,Black,27,1,NA,87,gates av j subway z subway
bds,Hispanic,23,1,NA,87,gates av j subway z subway
bds,Black,56,1,NA,87,gates av j subway z subway
bds,Hispanic,21,0,NA,87,gates av j subway z subway
bds,Hispanic,18,0,NA,139,fulton st and ralph ave
bds,Black,23,1,NA,150,utica ave and fulton st
bds,Black,22,1,NA,64,clinton - washington avs station
bds,Black,31,1,NA,64,clinton - washington avs station
bds,Black,31,1,NA,150,utica ave and fulton st
bds,Black,57,1,NA,150,utica ave and fulton st
bds,Black,20,1,NA,150,utica ave and fulton st
bds,Black,34,1,NA,150,utica ave and fulton st
bds,Non-Hispanic White,37,1,NA,150,utica ave and fulton st
bds,Black,39,0,NA,150,utica ave and fulton st
bds,Non-Hispanic White,28,1,NA,141,rockaway ave c line
bds,Black,31,1,NA,141,rockaway ave c line
bds,Black,30,1,NA,131,nostrand ave and fulton st a c station
bds,Black,21,1,NA,106,kingston - throop avs
bds,Black,25,1,NA,106,kingston - throop avs
bds,Black,24,1,NA,106,kingston - throop avs
bds,Non-Hispanic White,29,1,NA,97,hoyt st 2 3
bds,Black,51,1,NA,97,hoyt st 2 3
bds,Black,20,1,NA,85,franklin ave c subway s subway
bds,Black,57,1,NA,85,franklin ave c subway s subway
bds,Black,19,1,NA,69,crescent st j z line
bds,Black,37,1,NA,69,crescent st j z line
bds,Black,18,1,NA,63,cleveland st j subway
bds,Hispanic,24,1,NA,155,wilson av l subway
bds,Black,37,1,NA,25,alabama av j subway
bds,Black,25,1,NA,133,park pl s subway
bds,Black,40,1,NA,123,nevins st 2 3 4 5 lines
bds,Black,49,1,NA,27,atlantic ave barclays center station
bds,Black,17,1,NA,84,franklin ave and eastern parkway
bds,Black,24,1,NA,84,franklin ave and eastern parkway
bds,Hispanic,23,0,NA,143,sheepshead bay b q line
bds,Black,22,1,NA,72,dekalb ave b q r line
bds,Asian/Pacific Islander,31,1,NA,90,grand st and bushwick ave
bds,Non-Hispanic White,34,1,NA,117,myrtle av and broadway station
bds,Hispanic,30,1,NA,117,myrtle av and broadway station
bds,Black,37,1,NA,117,myrtle av and broadway station
bds,Non-Hispanic White,19,1,NA,117,myrtle av and broadway station
bds,Black,28,1,NA,114,marcy ave j m z line
bds,Non-Hispanic White,25,1,NA,114,marcy ave j m z line
bds,Hispanic,41,1,NA,17,7 av f subway g subway
bds,Hispanic,31,1,NA,9,36 st d subway n subway r subway
bds,Black,26,1,NA,114,marcy ave j m z line
bds,Hispanic,NA,1,NA,120,nassau ave g line
bds,Non-Hispanic White,25,1,NA,120,nassau ave g line
bds,Hispanic,19,1,NA,120,nassau ave g line
bds,NA,0,0,NA,13,53 st r subway
bds,Black,32,1,NA,64,clinton - washington avs station
bds,Black,57,1,NA,114,marcy ave j m z line
bds,Black,31,1,NA,47,bergen st f subway g subway
bds,Hispanic,24,0,NA,47,bergen st f subway g subway
bds,Hispanic,37,1,NA,144,shepherd ave c line
bds,Black,18,1,NA,70,utica ave and eastern parkway
bds,Black,22,1,NA,101,junius st 3 line
bds,Black,17,1,NA,101,junius st 3 line
bds,Black,19,1,NA,114,marcy ave j m z line
bds,Black,20,1,NA,144,shepherd ave c line
bds,Black,17,1,NA,101,junius st 3 line
bds,Black,25,1,NA,23,86 street r subway
bds,Black,58,1,NA,119,myrtle - wyckoff avs station
bds,Black,22,1,NA,118,myrtle - willoughby avs g line
bds,Black,0,1,NA,118,myrtle - willoughby avs g line
bds,Hispanic,44,1,NA,118,myrtle - willoughby avs g line
bds,Hispanic,17,1,NA,118,myrtle - willoughby avs g line
bds,Non-Hispanic White,19,1,NA,118,myrtle - willoughby avs g line
bds,Black,28,1,NA,118,myrtle - willoughby avs g line
bds,Black,49,1,NA,79,flushing ave g line station
bds,Black,18,1,NA,118,myrtle - willoughby avs g line
bds,Black,52,1,NA,118,myrtle - willoughby avs g line
bds,Black,34,1,NA,117,myrtle av and broadway station
bds,Hispanic,34,1,NA,52,broadway junction station
bds,Hispanic,18,0,NA,119,myrtle - wyckoff avs station
bds,Hispanic,25,1,NA,118,myrtle - willoughby avs g line
bds,Hispanic,22,1,NA,118,myrtle - willoughby avs g line
bds,Hispanic,37,1,NA,117,myrtle av and broadway station
bds,Black,45,1,NA,117,myrtle av and broadway station
bds,Black,34,1,NA,117,myrtle av and broadway station
bds,Non-Hispanic White,31,1,NA,117,myrtle av and broadway station
bds,Black,17,1,NA,117,myrtle av and broadway station
bds,Hispanic,52,1,NA,117,myrtle av and broadway station
bds,Black,26,1,NA,117,myrtle av and broadway station
bds,Non-Hispanic White,19,1,NA,117,myrtle av and broadway station
bds,Black,16,1,NA,117,myrtle av and broadway station
bds,Non-Hispanic White,37,1,NA,117,myrtle av and broadway station
bds,Hispanic,34,1,NA,117,myrtle av and broadway station
bds,Hispanic,21,1,NA,117,myrtle av and broadway station
bds,Hispanic,31,1,NA,117,myrtle av and broadway station
bds,Black,53,1,NA,117,myrtle av and broadway station
bds,Non-Hispanic White,28,1,NA,117,myrtle av and broadway station
bds,Hispanic,33,1,NA,117,myrtle av and broadway station
bds,Hispanic,19,1,NA,117,myrtle av and broadway station
bds,Black,39,0,NA,117,myrtle av and broadway station
bds,Black,27,0,NA,117,myrtle av and broadway station
bds,Black,18,1,NA,117,myrtle av and broadway station
